"PAIS","ANIO_DESEMBOLSO","SECTOR_INSTITUCIONAL","DESCRIPCION_PROYECTO","MONTO_BRUTO_USD"
Honduras,"2004",Sector Público,Programa Escuela Saludable,"55000.00"
Honduras,"2004",Sector Público,Proyecto Anillo Periférico Urbano de la Ciudad de Tegucigalpa,"2513978.25"
Honduras,"2004",Sector Público,Proyecto de Rehabilitación y Construcción de la Carretera Puerto Cortés,"9916397.57"
Honduras,"2004",Sector Público,Proyecto Rehabilitación y Construcción de la Carretera a Puerto Cortés-Frontera con Guatemala (CA-13) Sección II,"5871005.34"
Honduras,"2004",Sector Público,Subprograma de Mejoramiento Urbano Fase II (PDM),"1250000.00"
Honduras,"2005",Sector Público,Programa de Electrificación Social Etapa ES-N98  Ampliación No. 2,"1933162.62"
Honduras,"2005",Sector Público,Programa Escuela Saludable,"1445000.00"
Honduras,"2005",Sector Público,Proyecto Combate al Mal de Chagas Mediante el Mejoramiento de Vivienda,"800000.00"
Honduras,"2005",Sector Público,Proyecto de Rehabilitación y Construcción de la Carretera Puerto Cortés,"5186068.01"
Honduras,"2005",Sector Público,Proyecto Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,"302400.00"
Honduras,"2005",Sector Público,Proyecto Rehabilitación y Construcción de la Carretera a Puerto Cortés-Frontera con Guatemala (CA-13) Sección II,"10063431.36"
Honduras,"2005",Sector Público,Proyecto Suministro de Aguas Subterráneas para Tegucigalpa,"1624920.00"
Honduras,"2005",Sector Público,Subprograma de Mejoramiento Urbano Fase II (PDM),"1200000.00"
Honduras,"2006",Sector Público,Programa de Electrificación Social Etapa ES-N98  Ampliación No. 2,"90361.26"
Honduras,"2006",Sector Público,Programa de Electrificación Social Etapa ES-RP-2002,"5314404.53"
Honduras,"2006",Sector Público,Programa Nacional de Desarrollo Local II (PRONADEL II),"685000.00"
Honduras,"2006",Sector Público,Proyecto Combate al Mal de Chagas Mediante el Mejoramiento de Vivienda,"1200000.00"
Honduras,"2006",Sector Público,Proyecto Desarrollo Rural Sostenible de Zonas de Fragilidad Ecológica de la Región del Trifinio (Prodert),"6978624.00"
Honduras,"2006",Sector Público,Proyecto Modernización del Riego en Micro Cuencas del Oeste del Valle de Comayagua (Promorco),"1725000.00"
Honduras,"2006",Sector Público,Proyecto Planta Desalinizadora y Potabilizadora de Amapala,"147784.68"
Honduras,"2006",Sector Público,Proyecto Rehabilitación y Construcción de la Carretera a Puerto Cortés-Frontera con Guatemala (CA-13) Sección II,"4365563.30"
Honduras,"2006",Sector Público,Proyecto Semilleros de Futuro,"336674.84"
Honduras,"2006",Sector Público,Proyecto Suministro de Aguas Subterráneas para Tegucigalpa,"3367920.00"
Honduras,"2007",Sector Público,Programa de Desarrollo Integral Sostenible Corredor del Quetzal,"1000000.00"
Honduras,"2007",Sector Público,Programa de Electrificación Social Etapa ES-RP-2002,"5570988.65"
Honduras,"2007",Sector Público,Programa Nacional de Desarrollo Local II (PRONADEL II),"315000.00"
Honduras,"2007",Sector Público,Programa Nacional de Electrificación Social NDF-2000,"2014492.70"
Honduras,"2007",Sector Público,Proyecto Combate al Mal de Chagas Mediante el Mejoramiento de Vivienda,"663810.00"
Honduras,"2007",Sector Público,Proyecto de Rehabilitación y Mejoramiento de la Carretera Puerto Cortés Frontera con Guatemala (CA13) Sección I,"1010830.93"
Honduras,"2007",Sector Público,Proyecto Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,"1186508.00"
Honduras,"2007",Sector Público,Proyecto Modernización del Riego en Micro Cuencas del Oeste del Valle de Comayagua (Promorco),"2000000.00"
Honduras,"2007",Sector Público,Proyecto Planta Desalinizadora y Potabilizadora de Amapala,"2215.32"
Honduras,"2007",Sector Público,Proyecto Semilleros de Futuro,"97008.62"
Honduras,"2007",Sector Público,Proyecto Suministro de Aguas Subterráneas para Tegucigalpa,"3913000.00"
Honduras,"2008",Sector Público,Programa de Desarrollo Agroempresarial para Pequeños y Medianos Productores de Palma Africana,"1331324.98"
Honduras,"2008",Sector Público,Programa de Electrificación Social Etapa ES-RP-2002,"154660.04"
Honduras,"2008",Sector Público,Programa Nacional de Electrificación Social NDF-2000,"4802528.53"
Honduras,"2008",Sector Público,Proyecto de Rehabilitación y Mejoramiento de la Carretera Puerto Cortés Frontera con Guatemala (CA13) Sección I,"1932760.18"
Honduras,"2008",Sector Público,Proyecto Desarrollo Rural Sostenible de Zonas de Fragilidad Ecológica de la Región del Trifinio (Prodert),"1521376.00"
Honduras,"2008",Sector Público,Proyecto Interconector Corredores Atlántico-Pacífico  Villa San Antonio Goascorán,"14873658.31"
Honduras,"2008",Sector Público,Proyecto Semilleros de Futuro,"200640.09"
Honduras,"2009",Sector Público,Programa Nacional de Electrificación Social NDF-2000,"1890522.66"
Honduras,"2009",Sector Público,Proyecto de Ampliación y Mejoramiento de la Carretera CA5 Segmento I,"6284900.00"
Honduras,"2009",Sector Público,Proyecto de Rehabilitación y Mejoramiento de la Carretera Puerto Cortés Frontera con Guatemala (CA13) Sección I,"386408.89"
Honduras,"2009",Sector Público,Proyecto Interconector Corredores Atlántico-Pacífico  Villa San Antonio Goascorán,"7929772.48"
Honduras,"2009",Sector Público,Proyecto Renovación de Infraestructura (Equipos y Sistemas) para el Nuevo Formato de Plan de Vuelo,"4500000.00"
Honduras,"2009",Sector Público,Proyecto Semilleros de Futuro,"108300.89"
Honduras,"2010",Sector Público,Plan Nacional de Seguridad Vial,"972354.69"
Honduras,"2010",Sector Público,Programa de Equipamiento General del Sector Salud,"2218413.79"
Honduras,"2010",Sector Público,Programa Multisectorial de Emergencia: Fortalecimiento Fiscal y Equidad Social,"100000000.00"
Honduras,"2010",Sector Público,Programa Nacional de Electrificación Social NDF-2000,"1364901.60"
Honduras,"2010",Sector Público,Proyecto de Ampliación y Mejoramiento de la Carretera CA5 Segmento I,"17543803.11"
Honduras,"2010",Sector Público,Proyecto de Rehabilitación y Mejoramiento de la Carretera Puerto Cortés Frontera con Guatemala (CA13) Sección I,"1270000.00"
Honduras,"2010",Sector Público,Proyecto Desarrollo de la Infraestructura Básica en la Bahía de Tela,"1900000.00"
Honduras,"2010",Sector Público,Proyecto Interconector Corredores Atlántico-Pacífico  Villa San Antonio Goascorán,"33862870.50"
Honduras,"2010",Sector Público,Proyecto Modernización del Riego en Micro Cuencas del Oeste del Valle de Comayagua (Promorco),"875000.00"
Honduras,"2010",Sector Público,Proyecto Renovación de Infraestructura (Equipos y Sistemas) para el Nuevo Formato de Plan de Vuelo,"3000000.00"
Honduras,"2011",Sector Público,Ampliación de Las Secciones I-A y I-B del Tramo Carretero Villa San Antonio Goascorán.,"15439949.38"
Honduras,"2011",Sector Público,Plan Nacional de Seguridad Vial,"2264988.59"
Honduras,"2011",Sector Público,Programa de Desarrollo Agroempresarial para Pequeños y Medianos Productores de Palma Africana,"2361965.00"
Honduras,"2011",Sector Público,Programa de Equipamiento General del Sector Salud,"9651164.79"
Honduras,"2011",Sector Público,Proyecto de Ampliación y Mejoramiento de la Carretera CA5 Segmento I,"65119223.15"
Honduras,"2011",Sector Público,Proyecto de Desarrollo Sostenible Mejorando la Competitividad en la Economía Rural en Yoro,"500000.00"
Honduras,"2011",Sector Público,Proyecto de Reconstrucción y Mejoramiento de Carreteras II (PRMC II),"355021.77"
Honduras,"2011",Sector Público,Proyecto Interconector Corredores Atlántico-Pacífico  Villa San Antonio Goascorán,"7522940.05"
Honduras,"2011",Sector Público,Proyecto Renovación de Infraestructura (Equipos y Sistemas) para el Nuevo Formato de Plan de Vuelo,"3000000.00"
Honduras,"2012",Sector Público,Ampliación de Las Secciones I-A y I-B del Tramo Carretero Villa San Antonio Goascorán.,"3560050.62"
Honduras,"2012",Sector Público,Plan Nacional de Seguridad Vial,"1615161.65"
Honduras,"2012",Sector Público,Programa de Equipamiento General del Sector Salud,"21855724.83"
Honduras,"2012",Sector Público,Programa Multisectorial de Emergencia: Fortalecimiento Fiscal y Equidad Social,"74869550.02"
Honduras,"2012",Sector Público,Programa Sectorial de Agua y Saneamiento,"1417875.58"
Honduras,"2012",Sector Público,Proyecto Ampliación y Mejoramiento Carretera CA-5,"6000000.00"
Honduras,"2012",Sector Público,Proyecto de Ampliación y Mejoramiento de la Carretera CA5 Segmento I,"40497318.51"
Honduras,"2012",Sector Público,Proyecto de Infraestructura Rural,"250950.00"
Honduras,"2012",Sector Público,Proyecto de Mitigación de Riesgos de Desastres Naturales En El Municipio del Distrito Central,"6297230.10"
Honduras,"2012",Sector Público,Proyecto de Reconstrucción y Mejoramiento de Carreteras II (PRMC II),"6924851.83"
Honduras,"2012",Sector Público,Proyecto Interconector Corredores Atlántico-Pacífico  Villa San Antonio Goascorán,"107968.23"
Honduras,"2012",Sector Público,Proyecto Renovación de Infraestructura (Equipos y Sistemas) para el Nuevo Formato de Plan de Vuelo,"3000000.00"
Honduras,"2013",Sector Público,Plan Nacional de Seguridad Vial,"134514.50"
Honduras,"2013",Sector Público,Programa de Desarrollo Agrícola Bajo Riego (PDABR),"1231710.00"
Honduras,"2013",Sector Público,Programa de Desarrollo Agroempresarial para Pequeños y Medianos Productores de Palma Africana,"792930.77"
Honduras,"2013",Sector Público,Programa de Desarrollo Integral Sostenible Corredor del Quetzal Fase II,"413287.13"
Honduras,"2013",Sector Público,Programa de Desarrollo Rural Sostenible para la Región Sur,"1500000.00"
Honduras,"2013",Sector Público,Programa de Electrificación Social Etapa Esse-Fn-2008,"5803121.69"
Honduras,"2013",Sector Público,Programa de Equipamiento General del Sector Salud,"3665239.03"
Honduras,"2013",Sector Público,Programa Multisectorial de Emergencia: Fortalecimiento Fiscal y Equidad Social,"72949617.34"
Honduras,"2013",Sector Público,Programa Sectorial de Agua y Saneamiento,"875889.76"
Honduras,"2013",Sector Público,Proyecto Ampliación y Mejoramiento Carretera CA-5,"20264994.28"
Honduras,"2013",Sector Público,Proyecto Construcción del Corredor Logístico Villa de San Antonio-Goascorán  Sección II y III,"44600000.00"
Honduras,"2013",Sector Público,Proyecto de Ampliación y Mejoramiento de la Carretera CA5 Segmento I,"554755.23"
Honduras,"2013",Sector Público,Proyecto de Desarrollo Sostenible Mejorando la Competitividad en la Economía Rural en Yoro,"1279402.06"
Honduras,"2013",Sector Público,Proyecto de Infraestructura Rural,"1812186.28"
Honduras,"2013",Sector Público,Proyecto de Mitigación de Riesgos de Desastres Naturales En El Municipio del Distrito Central,"15603163.91"
Honduras,"2013",Sector Público,Proyecto de Reconstrucción y Mejoramiento de Carreteras II (PRMC II),"12919649.43"
Honduras,"2013",Sector Público,Proyecto Renovación de Infraestructura (Equipos y Sistemas) para el Nuevo Formato de Plan de Vuelo,"2500000.00"
Honduras,"2013",Sector Público,Renovación de Infraestructura (Equipos y Sistemas) para el Nuevo Formato de Plan de Vuelo Adquisición e Instalación de un Radar Secundario en el Sitio las Nubes en Nicaragua y Sistema de Comunicación Hf,"8232224.62"
Honduras,"2014",Sector Público,Programa De Electrificación Social Etapa Esse-Fn-2008,"13494089.02"
Honduras,"2014",Sector Público,Programa de Equipamiento General del Sector Salud,"879586.05"
Honduras,"2014",Sector Público,Programa Sectorial De Agua Y Saneamiento,"527513.20"
Honduras,"2014",Sector Público,Proyecto Carretera Villa San Antonio-Goascorán  Secciones IA Y IB,"18652921.55"
Honduras,"2014",Sector Público,Proyecto Construcción del Corredor Logístico Villa de San Antonio-Goascorán  Sección II y III,"387260.80"
Honduras,"2014",Sector Público,Proyecto de Desarrollo Sostenible Mejorando la Competitividad en la Economía Rural en Yoro,"408882.36"
Honduras,"2014",Sector Público,Proyecto De Mitigación De Riesgos De Desastres Naturales En El Municipio Del Distrito Central,"13723980.82"
Honduras,"2014",Sector Público,Proyecto de Reconstrucción y Mejoramiento de Carreteras II (PRMC II),"266115.85"
Honduras,"2014",Sector Público,Renovación de Infraestructura (Equipos y Sistemas) para el Nuevo Formato de Plan de Vuelo Adquisición e Instalación de un Radar Secundario en el Sitio las Nubes en Nicaragua y Sistema de Comunicación Hf,"5272475.26"
Honduras,"2015",Sector Público,Línea Global de Crédito - Banco Hondureño Para La Producción,"18000000.00"
Honduras,"2015",Sector Público,Programa de Desarrollo Integral Sostenible Corredor del Quetzal Fase II,"118385.96"
Honduras,"2015",Sector Público,Programa De Electrificación Social Etapa Esse-Fn-2008,"6427193.13"
Honduras,"2015",Sector Público,Programa de Equipamiento General del Sector Salud,"4763264.24"
Honduras,"2015",Sector Público,Programa de Transporte Público para el Distrito Central (Trans-450),"3494800.45"
Honduras,"2015",Sector Público,Programa Sectorial De Agua Y Saneamiento,"690607.64"
Honduras,"2015",Sector Público,Proyecto Carretera Villa San Antonio-Goascorán  Secciones IA Y IB,"21067339.29"
Honduras,"2015",Sector Público,Proyecto Construcción del Corredor Logístico Villa de San Antonio-Goascorán  Sección II y III,"25376328.84"
Honduras,"2015",Sector Público,Proyecto De Infraestructura Rural,"1468586.89"
Honduras,"2015",Sector Público,Proyecto De Mitigación De Riesgos De Desastres Naturales En El Municipio Del Distrito Central,"5925265.54"
Honduras,"2015",Sector Público,Proyecto de Reconstrucción y Mejoramiento de Carreteras II (PRMC II),"1534335.73"
Honduras,"2015",Sector Público,Proyecto Social de Inclusión a la Educación Superior,"984271.62"
Honduras,"2016",Sector Público,Programa De Electrificación Social Etapa ESSE-FN-2008,"3323415.16"
Honduras,"2016",Sector Público,Programa de Infraestructura Vial (PIV) - República de Honduras,"55540525.34"
Honduras,"2016",Sector Público,Programa de Transporte Público para el Distrito Central (Trans-450),"2899049.54"
Honduras,"2016",Sector Público,Programa Multisectorial de Emergencia: Fortalecimiento Fiscal y Equidad Social,"12065332.51"
Honduras,"2016",Sector Público,Programa Sectorial De Agua Y Saneamiento,"796335.26"
Honduras,"2016",Sector Público,Proyecto Carretera Villa San Antonio-Goascorán  Secciones IA Y IB,"9151304.82"
Honduras,"2016",Sector Público,Proyecto De Infraestructura Rural,"1067404.39"
Honduras,"2016",Sector Público,Proyecto De Mitigación De Riesgos De Desastres Naturales En El Municipio Del Distrito Central,"2400909.17"
Honduras,"2016",Sector Público,Proyecto Social de Inclusión a la Educación Superior,"663217.72"
Honduras,"2017",Sector Público,Programa de Desarrollo Agrícola Bajo Riego (PDABR),"9879103.15"
Honduras,"2017",Sector Público,Programa De Desarrollo Rural Sostenible Para La Región Sur,"2182169.37"
Honduras,"2017",Sector Público,Programa de Infraestructura Vial (PIV) - República de Honduras,"67878349.29"
Honduras,"2017",Sector Público,Programa de Transporte Público para el Distrito Central (Trans-450),"2333518.78"
Honduras,"2017",Sector Público,Programa Multisectorial de Emergencia: Fortalecimiento Fiscal y Equidad Social,"18453309.11"
Honduras,"2017",Sector Público,Proyecto Construcción del Corredor Logístico Villa de San Antonio-Goascorán  Sección II y III,"5349049.49"
Honduras,"2017",Sector Público,Proyecto Construcción del Corredor Logístico Villa de San Antonio-Goascorán  Sectores II y III,"6474000.35"
